X,Y,Z
214.442,-4.435,30.964
214.45946324068694,-2.5886283400567476,30.941389204678504
214.47596935466058,-0.743573511516552,30.862619413817193
214.48859416978257,1.0987985512606842,30.73264950747696
214.4943335350813,2.9375057759488334,30.556369319018383
214.49010578645172,4.771886486406828,30.33857917939747
214.47275358796787,6.601536299952793,30.083976685334967
214.4390456845356,8.42624593516617,29.79714960667298
214.38567915386622,10.24594029996396,29.482573875304677
214.30928263278744,12.060619093701455,29.144615650479718
214.2064210297626,13.87029906770165,28.787536522750507
214.0736023500201,15.674958040243201,28.415500945754548
213.90728708268043,17.47448074578968,28.032585068857074
213.70390065634052,19.268606622808232,27.64278619406474
213.45984949777838,21.056879696670634,27.250032111264186
213.17154111473474,22.838600800637508,26.858189672471173
212.83540860799172,24.612782460120155,26.47107190974728
212.4479399522501,26.37810689841012,26.09244310703174
212.00571226939846,28.13288776179496,25.726021352594465
211.5054312001026,29.875036262704544,25.375477996211462
210.9439753073504,31.60203256474889,25.044433501724633
210.3184452833204,33.31090338714787,24.736449442370855
209.62621751313606,34.998206865985814,24.455016323677768
208.86500124335123,36.6600257322546,24.20353698599603
208.03289845091513,38.29196995416908,23.985305734843223
207.12846519833334,39.88918989562551,23.803483301566978
206.150772837382,41.44640082538011,23.661067771810778
205.09946734353485,42.95791952380612,23.560862078489443
203.97482482710242,44.41771344230659,23.505438798878355
202.77780098404673,45.81946241602955,23.49710314419603
201.51007234206165,47.156632610328494,23.537855340830824
200.17406707721258,48.42256182328438,23.62935356799314
198.7729832155587,49.61055464960674,23.772878723864206
197.31079246239645,50.71398561019679,23.969302588247558
195.79222830792625,51.72640787659379,24.21906097964934
194.22275740612815,52.64166464214749,24.522133124795225
192.60853388874608,53.45399990702583,24.878028441799003
190.95633700359988,54.15816529483774,25.28578182850673
189.27349313252765,54.74951944053243,25.743958168821287
187.56778396813175,55.224116683655254,26.250666450038995
185.84734319667524,55.5787820511801,26.80358338135304
184.12054458236597,55.81116998270391,27.399986056677307
182.39588477167715,55.919804954166274,28.036792846503896
180.6818643791732,55.90410289409689,28.710611440402246
178.98687092311408,55.764373002249414,29.417792606428154
177.3190670046955,55.501800366063854,30.15448792470562
175.6862868536635,55.11841057400454,30.916709756230624
174.09594394031612,54.61701816272148,31.70039176757302
172.55495169535232,54.00116119488063,32.5014481514858
171.06965879341016,53.2750247015882,33.315829955571026
169.64579991744424,52.443355996828764,34.13957740570624
168.28846212296557,51.511374817065395,34.96886696545599
167.00206633808352,50.484681177317036,35.80005218208858
165.7903631679767,49.36916369613975,36.62969797273366
164.65644170617372,48.17091078971487,37.454608126721055
163.6027497358305,46.896126740179206,38.27184599785419
162.63112353340068,45.55105424216345,39.07874861979786
161.7428253866358,44.14190461188723,39.87293464655235
160.93858700422768,42.67479644745135,40.65230675437315
160.21865699701627,41.15570311499325,41.41504907728972
159.58285076520173,39.59040911568966,42.159620343580265
159.03060139024936,37.984475166203595,42.88474359011713
158.56101023366276,36.34321153153548,43.589393081524605
158.17289617403742,34.67165898211191,44.27277903294033
157.86484265472166,32.97457668427482,44.934330814740235
157.63524189602862,31.25643624551856,45.5736792008691
157.4823358094966,29.521421072385486,46.19063806225276
157.40425333494457,27.773430248758626,46.7851859477029
157.39904407179336,26.016086185176164,47.35744796291409
157.4647081366146,24.25274528281947,47.907678126618265
157.5992223017236,22.48651094823502,48.436242421256516
157.80056255643566,20.7202483611936,48.943602690978715
158.0667232804937,18.956600479526404,49.43030152661244
158.3957332189519,17.198004789066815,49.89694809183169
158.7856685263714,15.446710415989466,50.344204920653475
159.23466317936263,13.704795349093091,50.772775909335
159.74091694222508,11.97418344567043,51.18339531467088
160.30270115223465,10.256660979433052,51.576817594767306
160.91836261228332,8.553892626970246,51.95380822824692
161.58632579698508,6.867436769117695,52.31513548530584
162.30509357421695,5.198759985060643,52.66156296594125
163.07324664913293,3.549250698701772,52.99384290853734
163.8894419027032,1.9202319374247627,53.312710197019946
164.7524097914155,0.31297317139249925,53.61887690650825
165.66095096221272,-1.271298728301705,53.91302747130529
166.61393219026291,-2.8313894113226357,54.195814408115766
167.6102817509772,-4.366127852289308,54.467854404096464
168.64898432896175,-5.874357972930268,54.72972487468504
169.72907553956918,-7.354931053948235,54.98196093128901
170.84963613596895,-8.806698922900889,55.2250525613124
172.0097859564683,-10.228507858221544,55.45944209432891
173.20867765484923,-11.619193165744724,55.685521959343056
174.44549025690492,-12.977574391441,55.9036326524436
175.71942257044358,-14.302451136417462,56.11406086157831
177.02968646652377,-15.592599435850774,56.31703774461212
178.37550004935142,-16.84676865645471,56.512737382934084
179.75608071969222,-18.063678892167655,56.70127533328569
181.17063812920145,-19.24201883128989,56.88270727559472
182.61836702657578,-20.38044406090459,57.057027769832914
184.09843998629242,-21.47757579356492,57.224169065636914
185.61,-22.53200000000001,57.384
