twist,youngs_modulus,base_radius,density,coner_angle,tgt_dir
-73.29252906842359,0.007461068472482394,3.583358076257135,1.386693379772355e-06,1.9816803528057516,"[[np.float64(-0.5268873749156939) np.float64(-0.7575282420817827)
  np.float64(-0.38540972562058334)]
 [np.float64(0.3099311385491861) np.float64(0.2509923500668958)
  np.float64(-0.9170308225820452)]
 [np.float64(0.7698999992895983) np.float64(-0.6296769045036297)
  np.float64(0.10373517739226051)]]"
-47.175378294541986,0.008194990124066714,2.9908627618216723,5.966730155299531e-07,1.2617650334532058,"[[np.float64(-0.32237988842959464) np.float64(-0.5813668386319919)
  np.float64(-0.7470500695904965)]
 [np.float64(0.5533457945891938) np.float64(0.5245709273372028)
  np.float64(-0.6470191448504757)]
 [np.float64(0.7818219660087327) np.float64(-0.6048277689622498)
  np.float64(0.15145224778255245)]]"
-38.12992757963525,0.001355711927911642,3.3465781269554076,2.8561545609272887e-06,7.293661946471347,"[[np.float64(-0.27363380054828845) np.float64(-0.4499830687749531)
  np.float64(-0.8500822201489543)]
 [np.float64(0.6374035806031357) np.float64(0.5770420241609544)
  np.float64(-0.5106262603769318)]
 [np.float64(0.7232590727112264) np.float64(-0.6436173520884546)
  np.float64(0.2503058485763832)]]"
-168.0744661637143,0.002358670831306529,1.798559455048717,1.1017703314680078e-06,1.024461584138145,"[[np.float64(-0.28642848534658405) np.float64(-0.16993441164128933)
  np.float64(0.9429109282016994)]
 [np.float64(-0.5858893751869048) np.float64(-0.7476247983148531)
  np.float64(-0.31271520747762427)]
 [np.float64(0.7651899841945946) np.float64(-0.6311745917147857)
  np.float64(0.12689729257139384)]]"
-56.0885559554234,0.007652788035299887,2.5045892581002636,1.7497699363499908e-06,1.5554947245776969,"[[np.float64(-0.4034516411182643) np.float64(-0.6561546449427862)
  np.float64(-0.6377208285754711)]
 [np.float64(0.5028802556789063) np.float64(0.42325552819459994)
  np.float64(-0.753635327131782)]
 [np.float64(0.7814800564782671) np.float64(-0.6036951370192415)
  np.float64(0.15761060518265835)]]"
146.4814957033156,0.003309710112362499,2.049837417053243,2.7554033210907566e-06,2.136555254786709,"[[np.float64(0.22227564118319046) np.float64(0.41084321950445557)
  np.float64(0.8841953338057237)]
 [np.float64(-0.5561852983298625) np.float64(-0.6914168849434904)
  np.float64(0.46108633154406337)]
 [np.float64(0.7929737500376853) np.float64(-0.5990657244062102)
  np.float64(0.11096346062030166)]]"
154.25119431157123,0.008522050417206647,2.532874790351408,2.770249381297005e-07,5.470258345680804,"[[np.float64(0.24288409095404886) np.float64(0.22390664246435937)
  np.float64(0.9438607597637285)]
 [np.float64(-0.6616135805757692) np.float64(-0.673333375332323)
  np.float64(0.32998429608284563)]
 [np.float64(0.75682550107494) np.float64(-0.6518210143076681)
  np.float64(0.04842030802864582)]]"
-18.62557829245725,0.007701412049835163,3.55012527565575,1.336075460654416e-06,2.302594173976572,"[[np.float64(-0.03232629813712528) np.float64(-0.24891091327618597)
  np.float64(-0.9679867600854697)]
 [np.float64(0.6424766749729952) np.float64(0.73671327851233)
  np.float64(-0.21089634273561542)]
 [np.float64(0.7646018671189582) np.float64(-0.6201881655464084)
  np.float64(0.17535855871437733)]]"
-29.85012941038204,0.0024227161686606216,3.776674559635117,6.393127060182646e-07,3.917337730608727,"[[np.float64(-0.17361054529430295) np.float64(-0.37323045453808146)
  np.float64(-0.9113497716946616)]
 [np.float64(0.5979671874105318) np.float64(0.6953359564069507)
  np.float64(-0.3986767493947562)]
 [np.float64(0.7384555830629334) np.float64(-0.6664539304958452)
  np.float64(0.10257928821074125)]]"
125.44462673076771,0.008590220044713999,1.957848352196882,2.1184161136494112e-07,0.531821168372245,"[[np.float64(0.3953970466101046) np.float64(0.6404048368268743)
  np.float64(0.6584396863044871)]
 [np.float64(-0.5072824339402161) np.float64(-0.44535500136975814)
  np.float64(0.73778279660794)]
 [np.float64(0.7680300077901895) np.float64(-0.6249648573362095)
  np.float64(0.13981714568869225)]]"
-147.40789919438924,0.009710745319194435,2.844486066878349,9.949024352578187e-07,1.2253169307719056,"[[np.float64(-0.502284175599848) np.float64(-0.4007821628741864)
  np.float64(0.7662142421437168)]
 [np.float64(-0.4051188808507651) np.float64(-0.6737648087647661)
  np.float64(-0.6179965006765022)]
 [np.float64(0.7725638855510204) np.float64(-0.6151346275219881)
  np.float64(0.15733541484896282)]]"
-0.42666321382463934,0.002093168224240981,1.4990656694988844,5.598047947038871e-07,4.266840431376878,"[[np.float64(0.16897258130655304) np.float64(-0.005885348362699636)
  np.float64(-0.985603180514983)]
 [np.float64(0.610929760068246) np.float64(0.7853375518521772)
  np.float64(0.10004877767261411)]
 [np.float64(0.7657709865379146) np.float64(-0.6080233452982309)
  np.float64(0.2095290140985195)]]"
20.87010954337532,0.008332387144579553,2.7040040142486443,2.817348198767582e-06,7.5755596765958995,"[[np.float64(0.3815413944556456) np.float64(0.2742534695412265)
  np.float64(-0.8827294029097712)]
 [np.float64(0.5447471021291204) np.float64(0.7048013456522028)
  np.float64(0.4544289360161496)]
 [np.float64(0.7954311174300428) np.float64(-0.606008688936703)
  np.float64(0.0065426567395827084)]]"
171.43640550318457,0.009922819853229695,2.6997347618438368,2.66560720886765e-06,3.5554792008174902,"[[np.float64(-0.09422673996343067) np.float64(0.12678406535176678)
  np.float64(0.9874447438964588)]
 [np.float64(-0.5290225879813761) np.float64(-0.8466082986934799)
  np.float64(0.05821932659193746)]
 [np.float64(0.809350723625158) np.float64(-0.5687862282590365)
  np.float64(0.14640229748980246)]]"
73.40469220817161,0.003468365648962659,3.8046305466716355,1.678082064252702e-06,9.820056751998997,"[[np.float64(0.7712200047368306) np.float64(0.6170447560993501)
  np.float64(-0.1564463910226654)]
 [np.float64(-0.025990805500764172) np.float64(0.27608298088656635)
  np.float64(0.9607823196199071)]
 [np.float64(0.6739423835585714) np.float64(-0.736175508357413)
  np.float64(0.06202648255460086)]]"
44.79493990369545,0.0016941945948254324,4.563999733230084,3.6718086218843136e-07,0.339642873603862,"[[np.float64(0.5533117223319514) np.float64(0.5527802382201601)
  np.float64(-0.6231212932995572)]
 [np.float64(0.31348827341834096) np.float64(0.5548774469387232)
  np.float64(0.7706076312287284)]
 [np.float64(0.7751737999694912) np.float64(-0.6181167638886496)
  np.float64(0.13052680200128558)]]"
76.52262700123032,0.007950088565004239,3.121648670309829,5.666436017002064e-07,3.1692458654748985,"[[np.float64(0.5835934942244126) np.float64(0.8006174381834468)
  np.float64(-0.13575842948235295)]
 [np.float64(-0.04837546578859109) np.float64(0.20116054195631528)
  np.float64(0.9783630464554444)]
 [np.float64(0.7794283029758656) np.float64(-0.5978610713456921)
  np.float64(0.1872262265003049)]]"
143.22031946302747,0.005114521642002634,1.5668752202471032,1.5316378602863594e-06,8.913872260424977,"[[np.float64(0.4140862783089727) np.float64(0.2862531020132386)
  np.float64(0.8640553892569749)]
 [np.float64(-0.6804728814799745) np.float64(-0.5331256381143444)
  np.float64(0.5027262789585537)]
 [np.float64(0.7170579643903419) np.float64(-0.6968614507776548)
  np.float64(0.014560018009665207)]]"
-107.13223316462414,0.0080869381162721,3.939346341816281,2.2381624003734085e-06,6.844084251545027,"[[np.float64(-0.7365129541373361) np.float64(-0.655051773431177)
  np.float64(0.16868859627302638)]
 [np.float64(-0.1024722660407215) np.float64(-0.1384548280175659)
  np.float64(-0.9850531433842064)]
 [np.float64(0.6930326338006219) np.float64(-0.7060149990466315)
  np.float64(0.14576895968812503)]]"
97.35356080166588,0.004658191661615803,4.2981491578032776,2.9327799499988307e-06,9.910135838219784,"[[np.float64(0.3780444766915774) np.float64(0.90641810676762)
  np.float64(0.1883841537040599)]
 [np.float64(-0.17021204314257904) np.float64(-0.13196479310698986)
  np.float64(0.9765311842176155)]
 [np.float64(0.838998375078414) np.float64(-0.4915227533703125)
  np.float64(0.23342474062328566)]]"
