X,Y,Z
345.729,-0.226,30.215
345.7339525629177,1.6959889534500046,30.213701555883308
345.73763197245313,3.6178542898296273,30.191323306986668
345.7353375783746,5.539385617100379,30.149032144387657
345.72238544484526,7.460365949376268,30.08802441732113
345.69410880497065,9.38053664217835,30.0095271076447
345.64585946649163,11.299562589591524,29.91479997872894
345.5730106762804,13.21699771890121,29.80513854654049
345.47096194149805,15.132250849974898,29.681877713714798
345.3351462928242,17.044552030895442,29.546395898836877
345.1610404586262,18.952919517942274,29.400119482748757
344.9441783953769,20.856127636059224,29.244527381529227
344.6801685868716,22.752675834435543,29.08115554209251
344.36471547935435,24.640759338873988,28.91160114155767
343.99364535858444,26.518241896232105,28.737526256435718
343.56293689475166,28.38263120323503,28.56066075327396
343.06875647910584,30.231057708315877,28.382804139929316
342.5074983496096,32.06025756593529,28.205826107709544
341.8758293499843,33.866560602296204,28.031665491052944
341.17073798720224,35.64588421173017,27.86232737519432
340.3895872472884,37.39373413723483,27.69987809550529
339.5301704021843,39.10521308756368,27.54643789704767
338.59076879665247,40.77503809846364,27.40417106120523
337.57021035232344,42.39756744952027,27.275273359622254
336.46792727828733,43.9668377920237,27.16195676500933
335.2840112466043,45.47661192614595,27.066431433568663
334.0192640955832,46.92043738173633,26.990885073966034
332.6752419801547,48.291715612906614,26.937459930224193
331.25429081711525,49.583781217529854,26.908227726984016
329.75957089074365,50.78999015351774,26.905163049714556
328.1950686060718,51.90381546303185,26.93011575296474
326.56559361390146,52.91894855752207,26.984783098902295
324.8767598858535,53.82940369011402,27.070682417775277
323.13494978605036,54.62962287705301,27.18912514320824
321.34726075303433,55.314578258628295,27.341193101205363
319.521434848875,55.87986873953485,27.527717916298176
317.6657721196992,56.32180774142893,27.749264338382897
315.78902940398905,56.63749905050512,28.006118188864903
313.90030687891954,56.8248980526363,28.2982794781752
312.0089252088294,56.8828561095658,28.625461064563112
310.12429661041153,56.81114642014234,28.987093016654484
308.25579344873734,56.61047039881757,29.38233262077857
306.4126181001772,56.28244434921596,29.81007975264826
304.6036777567361,55.829566967730315,30.268997124927576
302.83746760495137,55.25516893486696,30.757534740262095
301.12196540934167,54.56334649663446,31.27395773422399
299.46453999542877,53.75888146907347,31.816376691610078
297.87187549789513,52.84715048903998,32.38277946688377
296.34991255836763,51.834026569190556,32.97106353552352
294.9038069675743,50.72577609187269,33.57906794428988
293.5379055886362,49.52895430377202,34.204604009205525
292.25573880598614,48.25030216913193,34.845484021750124
291.0600282441508,46.896647128655346,35.49954735729583
289.9527081087727,45.47480992353255,36.16468352511536
288.9349582268865,43.99151920946416,36.8388518473251
288.0072467029684,42.453335233471364,37.52009759647305
287.1693800537378,40.86658340234651,38.20656455196122
286.42055872483496,39.23729815742803,38.89650404892701
285.75943600926473,37.57117720157484,39.58828068674462
285.1841785623687,35.873545810935205,40.28037493729406
284.6925269231322,34.14933071260091,40.971382944502466
284.2818546893636,32.40304281877969,41.6600138392739
283.9492252397858,30.638767977502212,42.34508490871078
283.6914451372905,28.860164822531903,43.02551495888049
283.5051135746981,27.070468774710978,43.700316198867355
283.38666743093535,25.27250125522034,44.36858495351145
283.3324216872357,23.468683210128845,45.02949148560958
283.3386051077338,21.66105210737792,45.68226917808103
283.4013912166371,19.851281644929678,46.3262032945451
283.51692470597067,18.04070349607987,46.960619504711865
283.6813434854837,16.230330509650884,47.58487233028554
283.89079664307883,14.420880875075529,48.19833363863037
284.1414586219776,12.612802851787933,48.80038128604574
284.42953994393196,10.806299747032787,49.390387990428934
284.75129481819386,9.001354904279939,49.9677104948045
285.1030259770519,7.197756535199103,50.5316790685736
285.4810870728295,5.395122291195537,51.081587382508864
285.8818829605331,3.592923525796313,51.616682786336845
286.3018681768862,1.7905092466009545,52.13615701411835
286.73754391180336,-0.012870204050638287,52.63913734240232
287.18545375382433,-1.8180396673201107,53.1246782291759
287.64217847774614,-3.62587578566353,53.59175346776807
288.1043301314846,-5.437283600231098,54.03924889908494
288.5685456707047,-7.253172993091002,54.4659557375894
289.0314803844561,-9.07443483061346,54.87056458132318
289.4898013532351,-10.901916661106238,55.25166019378785
289.9401811826335,-12.736397822909483,55.60771716554951
290.3792922612217,-14.578563828390381,55.93709658575039
290.80380179988543,-16.428979905740416,56.23804387810926
291.21036792175187,-18.288063604644798,56.508687981916715
291.59563708595215,-20.156056404655263,56.74704208554593
291.9562431442193,-22.032994307535024,56.95100614728954
292.2888083457537,-23.918677448081805,57.11837146480923
292.58994662098223,-25.812638822800185,57.246827578955156
292.85626948774757,-27.714112313534876,57.33397181840477
293.08439493113417,-29.622000274305968,57.377321806468416
293.27095960887215,-31.534841054268995,57.3743312580567
293.41263472414374,-33.45077694793338,57.32240939034216
293.506145884256,-35.36752319431048,57.21894425178873
293.548297222672,-37.28233878651691,57.061330237437815
293.536,-39.19200000000001,56.847
