X,Y,Z
0.0,0.0,0.0
-0.015314949914495578,1.7464153366674522,0.0013206849522088093
-0.00041780503158271587,3.491387031390026,-0.06833194672158786
0.04784334207737716,5.231422646074867,-0.20882423595340974
0.13250547340479096,6.96287096620258,-0.41976969192699654
0.25647267013106895,8.681934153103091,-0.7005160040611534
0.42249763475237834,10.38468292584341,-1.0501331239180152
0.6331629496739003,12.067074808689204,-1.467402805424634
0.8908623511916386,13.72497541676459,-1.9508099933726464
1.1977823324916022,15.354182683248695,-2.4985364427443266
1.5558844181088183,16.95045385724186,-3.108456932397264
1.9668884722303361,18.509535024624135,-3.7781384054542175
2.4322574154323946,20.027192827025353,-4.5048423248177
2.953183726121007,21.49924797928927,-5.285530476182927
3.5305780916655136,22.921610116322096,-6.116874384278679
4.165060552610883,24.290313439383738,-6.995268430071497
4.856954447208723,25.601552582226876,-7.916846672626953
5.606283417041557,26.85171808209567,-8.877503288510384
6.412771676903966,28.037430821408222,-9.872916449040545
7.275847683879403,29.155574804956277,-10.898575364548064
8.194651265829533,30.203327655781013,-11.949810137583128
9.168044190273104,31.178188250380142,-13.021823987375502
10.194624071918875,32.078000970029066,-14.109727340847677
11.272741436742473,32.90097611797319,-15.208573231474325
12.400519683508659,33.64570614029319,-16.313393409920373
13.575877613951855,34.31117738760385,-17.4192345509586
14.796554142110049,34.89677726185459,-18.521193941299703
16.060134745420658,35.40229670354698,-19.614454051059518
17.364079185058714,35.82792808523704,-20.694315427530032
18.70575000212142,36.17425868371737,-21.75622740306911
20.08244129128,36.44226000102925,-22.79581617430907
21.491407262042586,36.63327329102363,-23.808909887191767
22.92989012000121,36.74899172054367,-24.791560447098963
24.395146834376458,36.79143965052064,-25.74006186268972
25.88447440296965,36.76294956158993,-26.65096502117966
27.395233277222726,36.66613717051607,-27.52108888078516
28.92486866733399,36.503875288527574,-28.34752814884402
30.470929508335352,36.27926696147874,-29.12765758788489
32.0310849285223,35.99561840673721,-29.859133157951945
33.60313812139139,35.65641222432349,-30.539890257825885
35.18503757837039,35.26528131257365,-31.168139370857325
36.77488569057439,34.825983864337225,-31.742359453453872
38.3709447736966,34.34237976035645,-32.2612894236064
39.97164060886498,33.818408614476596,-32.723918115925386
41.575563623548724,33.258069662691526,-33.1294730702363
43.181467861169224,32.66540362698836,-33.47740851177551
44.788267906008926,32.04447662662753,-33.767392864118214
46.395033940898145,31.399366154748556,-33.999296114192674
48.000985120416836,30.73414908857957,-34.173177322777335
49.605481442788395,30.052891656997033,-34.289272543391775
51.20801429968811,29.359641250229508,-34.34798338090118
52.808195876120195,28.658419923513307,-34.34986638827076
54.405747562922365,27.953219418245403,-34.29562346611496
56.00048753316506,27.24799750134809,-34.18609339710522
57.592317622147945,26.54667540590723,-34.0222446147124
59.181209638489634,25.85313614235836,-33.80516927452071
60.7671912225689,25.171223439736863,-33.53607866652138
62.35033135839487,24.5047410702638,-33.21629997848399
63.93072563634541,23.85745230752436,-32.8472743930789
65.50848135770129,23.23307926870487,-32.43055647495276
67.08370256755288,22.635301893675848,-31.967814779434583
68.65647510080015,22.067756319097978,-31.460833590025533
70.22685172669291,21.534032413943454,-30.91151566823447
71.79483748063527,21.03767025347739,-30.321885876394568
73.36037527778426,20.582155322759228,-29.694095511614893
74.9233319112252,20.170912258401763,-29.030427166976025
76.48348454772533,19.8072969579846,-28.33329991503823
78.04050784606564,19.49458691198389,-27.60527458813429
79.59396183597934,19.235969643388547,-26.84905891021605
81.14328070998614,19.03452917446915,-26.06751221857902
82.68776269411804,18.89323048044395,-25.263649498519396
84.22656117644765,18.814901935633177,-24.440644441611212
85.75867728397931,18.802215808394116,-23.60183123154049
87.28295410688267,18.857666917335994,-22.7507047584406
88.79807277385049,18.983549622198087,-21.890918966184845
90.30255058270369,19.18193338707886,-21.026283048679677
91.79474138413445,19.454637221089527,-20.160755229621692
93.27283840398636,19.8032033690458,-19.29843388914819
94.73487966928715,20.228870691586295,-18.443545839367438
96.17875617403497,20.732548237338143,-17.600431598771465
97.60222288307848,21.314789566475206,-16.773527574198543
99.00291262660633,21.975768432212913,-15.967345128458783
100.37835288266596,22.715256462069373,-15.186446588692828
101.72598538295561,23.53260350017119,-14.435418335244176
103.04318840915764,24.42672127301493,-13.71884120119987
104.32730157413448,25.396071022084268,-13.041258504534502
105.57565280824133,26.43865570469747,-12.407142126509664
106.78558719671979,27.552017299789608,-11.820857136070432
107.95449724495103,28.73323966677808,-11.286625538581312
109.07985408595293,29.97895729558863,-10.80848979335255
110.15923909247458,31.285370156113686,-10.390276794030676
111.19037531681647,32.64826471019841,-10.035563035391815
112.17115815952991,34.06304099249085,-9.747641698879557
113.09968466341034,35.52474550450754,-9.529492372845807
113.97428084425816,37.02810950538302,-9.383754082991992
114.79352650375654,38.567592129581854,-9.312702243384686
115.55627702393528,40.13742762263662,-9.318230051705989
116.26168171340103,41.731675867322686,-9.401834745552582
116.90919836104635,43.344275279705506,-9.564609013935488
117.49860375157145,44.96909709083312,-9.807237726151948
118.03,46.599999999999994,-10.13
