case,twist,youngs_modulus,base_radius,density,coner_angle,length,tgt_dir
3,7.694901079081625,0.0033492686124903456,2.5378041822075725,1.2582012150114558e-06,0.3564764265754288,147.70877601782894,"[[np.float64(-0.1265010989269523) np.float64(0.0)
  np.float64(-0.9919664671601925)]
 [np.float64(-0.7944402249651616) np.float64(0.5988327971851642)
  np.float64(0.10131145035333015)]
 [np.float64(0.5935293796278385) np.float64(0.8006291416311972)
  np.float64(-0.08195030866009988)]]"
4,-8.611093929946971,0.00333421860274377,2.221018286231589,1.2673482382305e-06,2.9019187187867255,167.66914394980756,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7436594252871631) np.float64(0.6685567346372556)
  np.float64(0.0015974206510905031)]]"
4,-4.568474982014661,0.0039405746842764615,2.242014023245071,1.2370009287469727e-06,3.971236544667491,164.68199341945177,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.79111654279375) np.float64(0.6108424770519782)
  np.float64(0.03171882638226751)]]"
4,9.242593234025296,0.003755522210297527,2.607352845999669,1.3148052980168797e-06,8.476794261248198,174.86361123013887,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7424030709009245) np.float64(0.6401230333546511)
  np.float64(0.1976870822429152)]]"
4,6.578320630453767,0.003922781562236187,2.5218581141138414,1.3346755019300855e-06,5.338432875715169,174.58379895909937,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.687775759838592) np.float64(0.7201508896449389)
  np.float64(0.09136301397201574)]]"
4,8.17343817816922,0.003703392322939983,2.3765395449850635,1.2525081394396428e-06,8.553992816800331,158.84716680024317,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.6912810937313913) np.float64(0.6986850596014745)
  np.float64(0.18430853734761052)]]"
4,5.222098117557962,0.0035253221332369336,2.6697911432820627,1.1418795805843647e-06,4.844490976825057,171.2675111036192,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7847488090448529) np.float64(0.6196942563605984)
  np.float64(-0.012179299502435764)]]"
4,4.842243641529613,0.003454441937876811,2.397208804895517,1.1917313973517978e-06,4.422475285135564,155.54679010508588,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7137579911012005) np.float64(0.7003704730695094)
  np.float64(-0.005543517977801386)]]"
4,-6.228166244958521,0.003799341448784268,2.461798980833628,1.2214552633860117e-06,9.57578501696144,160.29347510696974,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.8336755459353834) np.float64(0.5380457669071075)
  np.float64(0.12446620755322708)]]"
4,-9.409666937238718,0.003408457900473057,2.432349449857899,1.2168269270639841e-06,7.097418212397772,157.1578990507803,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.6606635857220284) np.float64(0.7490316293006659)
  np.float64(0.04975183220849304)]]"
4,1.1048310008413473,0.0038622368821104613,2.3143255136167062,1.170623635238088e-06,5.630718696743386,150.84120530684916,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7333902269930278) np.float64(0.6783762484769944)
  np.float64(-0.04409580993013455)]]"
4,2.551493778872274,0.003714965027318963,2.589212346902357,1.1518728645215976e-06,1.3012540389782496,172.2260518832732,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7385737611816443) np.float64(0.6732805514525225)
  np.float64(0.034671289704691105)]]"
4,3.0124104363285795,0.0034899715353183917,2.5017329862849413,1.3276312906325197e-06,9.39216581664974,149.40045403333036,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.8163583684440573) np.float64(0.555933386464077)
  np.float64(0.15651544360202993)]]"
4,-1.228980138180816,0.0036278282192163365,2.6278641856206937,1.2018471455340489e-06,2.1362217689114478,162.05493560561257,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7713955602311516) np.float64(0.6351602147442174)
  np.float64(0.038992194882406836)]]"
4,-7.423150248398587,0.003851090709919734,2.5678487615544316,1.1114729715063988e-06,3.2638555442054287,153.5563498759948,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7716410094255254) np.float64(0.6360269121364183)
  np.float64(0.006318196813121797)]]"
4,-5.285787735416935,0.0033080146992627646,2.354676074633602,1.3471063766338939e-06,1.847749463504424,169.81368451860342,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.743371863610464) np.float64(0.6636642663802499)
  np.float64(0.08335474744890403)]]"
4,0.5600699408980763,0.0032665338257392316,2.2897460888047996,1.159438252492317e-06,7.959452028616118,178.82968632869188,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7787776123229636) np.float64(0.622420496590462)
  np.float64(-0.07809069066557509)]]"
4,-3.4869801468421517,0.003586614193606978,2.2722257121945915,1.1238412674176199e-06,0.8166883582995279,166.30391557311282,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7386667672727111) np.float64(0.6719580898562885)
  np.float64(0.053326657532333836)]]"
4,-0.09312027278922841,0.0035629998327154503,2.4291822573124775,1.284182338428338e-06,6.019662261792603,152.136203880416,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7634878004007248) np.float64(0.6438182700756708)
  np.float64(-0.050837129699007944)]]"
4,-2.8626610291130907,0.003669993157058842,2.1978541259477757,1.2981062719130643e-06,6.588434237899041,176.5075765434326,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.8146656667027683) np.float64(0.5737402805647569)
  np.float64(0.08451001096443067)]]"
4,7.694901079081625,0.0033492686124903456,2.5378041822075725,1.2582012150114558e-06,0.3564764265754288,147.70877601782894,"[[np.float64(0.06872580558216956) np.float64(0.0)
  np.float64(-0.9976355865981735)]
 [np.float64(-0.6599290285512837) np.float64(0.7499512758698368)
  np.float64(-0.04546164423514419)]
 [np.float64(0.7513089746249869) np.float64(0.6576311749297592)
  np.float64(0.05528166430612812)]]"
5,-8.611093929946971,0.00333421860274377,2.221018286231589,1.2673482382305e-06,2.9019187187867255,167.66914394980756,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8825604371356942) np.float64(-0.08345720627796915)
  np.float64(0.46273315152810146)]]"
5,-4.568474982014661,0.0039405746842764615,2.242014023245071,1.2370009287469727e-06,3.971236544667491,164.68199341945177,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.886547471819313) np.float64(-0.0013994972279780735)
  np.float64(0.4626355170307325)]]"
5,9.242593234025296,0.003755522210297527,2.607352845999669,1.3148052980168797e-06,8.476794261248198,174.86361123013887,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8311943243796819) np.float64(-0.05033589321529364)
  np.float64(0.5536987384609275)]]"
5,6.578320630453767,0.003922781562236187,2.5218581141138414,1.3346755019300855e-06,5.338432875715169,174.58379895909937,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8967923514253281) np.float64(-0.1495367587204233)
  np.float64(0.4164159413572214)]]"
5,8.17343817816922,0.003703392322939983,2.3765395449850635,1.2525081394396428e-06,8.553992816800331,158.84716680024317,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9559414458820539) np.float64(-0.06747575533625919)
  np.float64(0.2856973477068516)]]"
5,5.222098117557962,0.0035253221332369336,2.6697911432820627,1.1418795805843647e-06,4.844490976825057,171.2675111036192,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8691048900230816) np.float64(-0.10838466550158724)
  np.float64(0.48260693573764174)]]"
5,4.842243641529613,0.003454441937876811,2.397208804895517,1.1917313973517978e-06,4.422475285135564,155.54679010508588,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9329594185107027) np.float64(-0.03065639998831993)
  np.float64(0.35867381916154334)]]"
5,-6.228166244958521,0.003799341448784268,2.461798980833628,1.2214552633860117e-06,9.57578501696144,160.29347510696974,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.865404757652569) np.float64(-0.21738639128643497)
  np.float64(0.45146180604316816)]]"
5,-9.409666937238718,0.003408457900473057,2.432349449857899,1.2168269270639841e-06,7.097418212397772,157.1578990507803,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9204622863806535) np.float64(0.05935381749102108)
  np.float64(0.38629820566518625)]]"
5,1.1048310008413473,0.0038622368821104613,2.3143255136167062,1.170623635238088e-06,5.630718696743386,150.84120530684916,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9334628400564327) np.float64(0.008899832817173485)
  np.float64(0.3585636891956647)]]"
5,2.551493778872274,0.003714965027318963,2.589212346902357,1.1518728645215976e-06,1.3012540389782496,172.2260518832732,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9128933307500856) np.float64(-0.0564545530887395)
  np.float64(0.404275463152991)]]"
5,3.0124104363285795,0.0034899715353183917,2.5017329862849413,1.3276312906325197e-06,9.39216581664974,149.40045403333036,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9156788725564328) np.float64(0.10219191230634839)
  np.float64(0.3887017049267365)]]"
5,-1.228980138180816,0.0036278282192163365,2.6278641856206937,1.2018471455340489e-06,2.1362217689114478,162.05493560561257,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9187047048734825) np.float64(-0.04875346296907577)
  np.float64(0.3919244379875415)]]"
5,-7.423150248398587,0.003851090709919734,2.5678487615544316,1.1114729715063988e-06,3.2638555442054287,153.5563498759948,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8807537013489158) np.float64(-0.03497567659086788)
  np.float64(0.47228129288295534)]]"
5,-5.285787735416935,0.0033080146992627646,2.354676074633602,1.3471063766338939e-06,1.847749463504424,169.81368451860342,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9138475051897227) np.float64(-0.03423622051173627)
  np.float64(0.40461168849106616)]]"
5,0.5600699408980763,0.0032665338257392316,2.2897460888047996,1.159438252492317e-06,7.959452028616118,178.82968632869188,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8836215062000605) np.float64(0.07522831223632875)
  np.float64(0.4621187453661772)]]"
5,-3.4869801468421517,0.003586614193606978,2.2722257121945915,1.1238412674176199e-06,0.8166883582995279,166.30391557311282,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9040569208291367) np.float64(-0.0708484613858344)
  np.float64(0.421499204530922)]]"
5,-0.09312027278922841,0.0035629998327154503,2.4291822573124775,1.284182338428338e-06,6.019662261792603,152.136203880416,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8839242753818671) np.float64(-0.15914297720548773)
  np.float64(0.43971739583147573)]]"
5,-2.8626610291130907,0.003669993157058842,2.1978541259477757,1.2981062719130643e-06,6.588434237899041,176.5075765434326,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.8570385625228377) np.float64(-0.13275355985800816)
  np.float64(0.4978568013935475)]]"
5,7.694901079081625,0.0033492686124903456,2.5378041822075725,1.2582012150114558e-06,0.3564764265754288,147.70877601782894,"[[np.float64(0.42560769620071365) np.float64(0.0)
  np.float64(-0.9049077792431233)]
 [np.float64(0.051601479444015254) np.float64(0.9983728066835079)
  np.float64(0.024269861847231667)]
 [np.float64(0.9024670747746566) np.float64(-0.05152805063945567)
  np.float64(0.4276658028706201)]]"
