X,Y,Z
214.442,-4.435,30.964
214.445799984038,-2.5877149282515317,30.958641919825304
214.4354961458256,-0.7410529759344621,30.910143382287316
214.40885844834526,1.1040163643032754,30.822275434554143
214.36360611753997,2.9466986570050175,30.698753832574063
214.29740715527,4.786336216451271,30.543232350037982
214.20787852393968,6.622370360015416,30.359299076298573
214.09258723020866,8.454304354040362,30.1504752080367
213.94905253829273,10.281667140386984,29.920215864250043
213.77474954647477,12.103977904552378,29.67191248006273
213.56711436283857,13.920711534109923,29.4088963603189
213.3235511174048,15.731265018193032,29.13444299778272
213.0414410464832,17.53492485345352,28.851776782352427
212.71815388024487,19.330835548802327,28.56407574685629
212.35106175457406,21.117969358407027,28.27447601184288
211.9375558519646,22.895097419179155,27.98607560681639
211.47506595165186,24.66076252352229,27.70193735939633
210.96108303466244,26.413253818890503,27.425090557929327
210.39318504339903,28.15058379050334,27.15853110843715
209.76906583608863,29.870467950068683,26.905219924832124
209.08656730251548,31.570307718384335,26.668079313715133
208.34371451820553,33.24717704981941,26.449987143370667
207.53875370916117,34.89781339767689,26.25376862240253
206.67019267892067,36.5186136567923,26.082185558294192
205.73684321577454,38.10563573819085,25.93792302128022
204.73786485299232,39.65460642514623,25.823573405033546
203.67280920331402,41.16093612506007,25.741617953135734
202.54166393610475,42.61974106242101,25.69440590868118
201.34489531904677,44.025873350787826,25.684131542110837
200.0834881142653,45.373959233299615,25.71280941748211
198.75898151138762,46.658445591132214,25.782248366087174
197.37349970741843,47.87365458902602,25.894024744307405
195.92977571621776,49.01384606107085,26.04945565430223
194.43116701824798,50.07328694614772,26.24957289514006
192.88166175246138,51.04632677171656,26.49509848170847
191.2858743119231,51.92747787129664,26.78642261223538
189.64902943501605,52.71149872182988,27.123584976286132
187.97693418215076,53.39347852062336,27.506260268578046
186.27593754607253,53.96892090707752,27.933748706461383
184.552877849828,54.43382458989498,28.40497223929219
182.81501852215948,54.78475858192268,28.918476987901563
181.0699732843785,55.01892978349148,29.472442266493378
179.32562221135552,55.13424079724895,30.06469632488597
177.59002051678536,55.12933610234763,30.692738716459864
175.87130223546794,55.003635055683056,31.353768957975856
174.17758121179656,54.75735060808221,32.044720915190766
172.5168519380495,54.391493102996186,32.762302135764834
170.8968928087193,53.90785903894224,33.503037170790904
169.32517426614453,53.30900519647868,34.26331378838993
167.80877411346341,52.59820902732817,35.03943089479149
166.3543019759966,51.779416650468626,35.82764694403547
164.9678345208966,50.85718017505877,36.62422763714293
163.65486261934015,49.836586355589766,37.425491782061194
162.42025118196412,48.7231787698612,38.227854300864955
161.26821194212525,47.522875793038104,39.02786552084016
160.2022890256866,46.24188662238205,39.82224606210527
159.22535675266073,44.886627498975166,40.607916823946404
158.33962877960516,43.46364008724088,41.38202376493104
157.5466774234346,41.97951372807953,42.141957358128344
156.8474618128979,40.44081299557612,42.88536677383596
156.24236339321465,38.854011679153366,43.61016899193508
155.73122725894075,37.22543400017587,44.314553170015955
155.31340780212133,35.56120356932701,44.99698068958746
154.987817228081,33.867200310987215,45.65618137059744
154.75297559846177,32.14902533225487,46.29114638559401
154.6070611991312,30.41197350296293,46.901118421401904
154.5479601884646,28.66101334194649,47.48557963174242
154.57331464913003,26.900773674122973,48.0442379023962
154.6805683354862,25.135536430971566,48.57701191527762
154.86700957197525,23.369234910206377,49.0840154530713
155.12981091020467,21.605456784772386,49.56554133522537
155.4660652900006,19.847451151578838,50.02204532231757
155.8728185704133,18.098138931668508,50.454130271640516
156.34709839938677,16.360125971093968,50.86253077422726
156.8859394753837,14.63571824059171,51.248098454207486
157.48640532183416,12.926938588749097,51.611788066131794
158.14560674661428,11.2355445637837,51.954644485609734
158.8607171958998,9.563046881077241,52.27779065341824
159.6289852363795,7.9107281740320134,52.58241650329473
160.44774441368793,6.2796617242814525,52.86976887864343
161.31442074023704,4.670729921157282,53.14114242319464
162.22653806364232,3.0846422501567408,53.39787141460791
163.18172155977322,1.5219526543280795,53.641322497923035
164.17769958284254,-0.016923847907377776,53.87288826685581
165.21230409103825,-1.531695371413227,54.09398163491906
166.2834698497393,-3.022178252791091,54.30603093467684
167.38923259737925,-4.488283047700566,54.510475681651855
168.5277263416399,-5.930001446083703,54.70876293922436
169.69717993603751,-7.3473940974639484,54.90234422177777
170.89591307035295,-8.740579325812636,55.09267287519937
172.1223317924539,-10.109722703391133,55.28120187637955
173.3749236638351,-11.455027445125978,55.46938199617623
174.6522526376506,-12.776725580026698,55.65866027354637
175.9529537352592,-14.075069852378558,55.85047875176828
177.2757275859129,-15.350326303458047,56.046273430986815
178.6193348840926,-16.60276748360676,56.247473394460116
179.98259080978895,-17.83266624468656,56.455500068969485
181.36435944926637,-19.040290063810577,56.67176658268359
182.7635482467397,-20.225895850813746,56.89767718639955
184.179102511509,-21.38972519387352,57.13462670648629
185.61,-22.53200000000001,57.384
